2016/11/15 16:53,1234-123456789012-84b0-5b00,1234-123456789012-5990-e99f,-1
2016/11/15 16:53,1234-123456789012-84b0-5b00,1234-123456789012-72f0-e957,0.89
2016/11/15 16:53,1234-123456789012-84b0-5b00,1234-123456789012-a782-10c4,-1
2016/11/15 16:53,1234-123456789012-84b0-5b00,1234-123456789012-5990-e99f,-1
2016/11/15 16:53,1234-123456789012-84b0-5b00,1234-123456789012-72f0-e957,0.7
2016/11/15 16:53,1234-123456789012-84b0-5b00,1234-123456789012-a782-10c4,1
2016/11/15 17:00,1234-123456789012-84b0-5b00,1234-123456789012-72f0-e957,-1
2016/11/15 17:00,1234-123456789012-84b0-5b00,1234-123456789012-72f0-e957,-1
2016/11/15 17:00,1234-123456789012-84b0-5b00,1234-123456789012-a782-10c4,0.39
2016/11/15 17:57,1234-123456789012-84b0-5b00,1234-123456789012-72f0-e957,0.56
2016/11/15 17:57,1234-123456789012-84b0-5b00,1234-123456789012-72f0-e957,0.35
2016/11/17 9:34,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,10
2016/11/17 12:02,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,7.94
2016/11/17 12:05,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,4.46
2016/11/17 12:05,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,1.58
2016/11/17 12:05,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,0.7
2016/11/17 12:05,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,0.56
2016/11/17 12:06,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,0.39
2016/11/17 12:06,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,0.79
2016/11/17 12:06,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,0.89
2016/11/17 12:15,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,1.77
2016/11/17 12:15,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,2.51
2016/11/17 12:16,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,1.58
2016/11/17 12:17,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,1.99
2016/11/17 12:18,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,1.25
2016/11/17 12:19,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,-1
2016/11/17 12:19,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,1.41
2016/11/17 12:20,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,0.63
2016/11/17 12:21,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,1.41
2016/11/17 12:22,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,1.58
2016/11/17 12:23,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,0.79
2016/11/17 12:24,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,0.79
2016/11/17 12:25,1234-123456789012-84b0-5b00,1234-123456789012-4848-8faf,0.56
