2016/11/15 16:44,1234-123456789012-a782-10c4,1234-123456789012-72f0-e957,-1
2016/11/15 16:46,1234-123456789012-a782-10c4,1234-123456789012-4848-8faf,-1
2016/11/15 16:47,1234-123456789012-a782-10c4,1234-123456789012-72f0-e957,0.5
2016/11/15 16:53,1234-123456789012-a782-10c4,1234-123456789012-72f0-e957,-1
2016/11/15 16:53,1234-123456789012-a782-10c4,1234-123456789012-84b0-5b00,1.41
2016/11/15 16:53,1234-123456789012-a782-10c4,1234-123456789012-84b0-5b00,1
2016/11/15 17:03,1234-123456789012-a782-10c4,1234-123456789012-72f0-e957,2.81
2016/11/17 14:51,1234-123456789012-a782-10c4,1234-123456789012-84b0-5b00,3.54
2016/11/17 14:51,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.79
2016/11/17 14:51,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.5
2016/11/17 14:52,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,-1
2016/11/17 14:52,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,-1
2016/11/17 14:52,1234-123456789012-a782-10c4,1234-123456789012-84b0-5b00,0.79
2016/11/17 14:53,1234-123456789012-a782-10c4,1234-123456789012-84b0-5b00,-1
2016/11/17 14:54,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.14
2016/11/17 14:54,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.15
2016/11/17 14:55,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.08
2016/11/17 14:55,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.11
2016/11/17 14:55,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.1
2016/11/17 14:55,1234-123456789012-a782-10c4,1234-123456789012-84b0-5b00,4.46
2016/11/17 14:56,1234-123456789012-a782-10c4,1234-123456789012-84b0-5b00,1.58
2016/11/17 14:56,1234-123456789012-a782-10c4,1234-123456789012-72f0-e957,-1
2016/11/17 14:57,1234-123456789012-a782-10c4,1234-123456789012-72f0-e957,1.58
2016/11/17 14:57,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.15
2016/11/17 14:57,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.19
2016/11/17 14:57,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,3.16
2016/11/17 14:57,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.35
2016/11/17 14:57,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,1
2016/11/17 14:58,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.44
2016/11/17 14:58,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.44
2016/11/17 14:58,1234-123456789012-a782-10c4,1234-123456789012-72f0-e957,0.44
2016/11/17 14:58,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.5
2016/11/17 14:58,1234-123456789012-a782-10c4,1234-123456789012-72f0-e957,-1
2016/11/17 14:59,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.25
2016/11/17 14:59,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,1.41
2016/11/17 14:59,1234-123456789012-a782-10c4,1234-123456789012-8f60-f162,0.44
