2016/11/15 17:13,1234-123456789012-8f60-f162,1234-123456789012-4848-8faf,-1
2016/11/15 17:13,1234-123456789012-8f60-f162,1234-123456789012-72f0-e957,-1
2016/11/15 17:13,1234-123456789012-8f60-f162,1234-123456789012-72f0-e957,-1
2016/11/15 17:13,1234-123456789012-8f60-f162,1234-123456789012-4848-8faf,3.98
2016/11/15 17:14,1234-123456789012-8f60-f162,1234-123456789012-4848-8faf,3.16
2016/11/15 17:17,1234-123456789012-8f60-f162,1234-123456789012-72f0-e957,1.77
2016/11/15 17:17,1234-123456789012-8f60-f162,1234-123456789012-4848-8faf,1.58
2016/11/15 17:17,1234-123456789012-8f60-f162,1234-123456789012-72f0-e957,0.79
2016/11/15 17:21,1234-123456789012-8f60-f162,1234-123456789012-18d8-936d,-1
2016/11/15 17:21,1234-123456789012-8f60-f162,1234-123456789012-72f0-e957,0.89
2016/11/15 17:22,1234-123456789012-8f60-f162,1234-123456789012-72f0-e957,0.7
2016/11/15 17:23,1234-123456789012-8f60-f162,1234-123456789012-18d8-936d,7.94
2016/11/15 17:23,1234-123456789012-8f60-f162,1234-123456789012-72f0-e957,1.77
2016/11/15 17:24,1234-123456789012-8f60-f162,1234-123456789012-18d8-936d,5.62
2016/11/15 17:24,1234-123456789012-8f60-f162,1234-123456789012-18d8-936d,3.98
2016/11/15 17:34,1234-123456789012-8f60-f162,1234-123456789012-18d8-936d,-1
2016/11/15 17:40,1234-123456789012-8f60-f162,1234-123456789012-18d8-936d,-1
2016/11/15 17:40,1234-123456789012-8f60-f162,1234-123456789012-4848-8faf,-1
2016/11/15 17:40,1234-123456789012-8f60-f162,1234-123456789012-18d8-936d,-1
2016/11/15 17:40,1234-123456789012-8f60-f162,1234-123456789012-4848-8faf,3.98
2016/11/15 17:40,1234-123456789012-8f60-f162,1234-123456789012-4848-8faf,4.46
2016/11/15 17:41,1234-123456789012-8f60-f162,1234-123456789012-18d8-936d,5.01
